,案例1,案例2,sim_w2v,sim_original,sim_vsm,sim_Human
786,\压力容器快开门法兰_强度评定.json,\高压低温压力容器_减小设计压力，降低筒体直径，合理进行压力与温度的设计工况组合.json,0.480,0.472,0.5303300858899106,0.4683333333333333
787,\压力容器快开门法兰_强度评定.json,\高压压力容器筒体与封头连接处_应力分布，第一、第二主应力分析.json,0.534,0.534,0.6249999999999999,0.49427901027490245
788,\压力容器快开门法兰_强度评定.json,\齿啮式压力容器Y形橡胶密封圈_硬度计算.json,0.446,0.446,0.5378528742004771,0.45
789,\压力容器快开门法兰_强度评定.json,\齿啮式快开压力容器_塑性载荷计算，应力分析.json,0.487,0.465,0.5521762840331416,0.5072452475029648
790,\压力容器接管结构_应力分布，强度校核，应力强度分布.json,\压力容器斜大开孔_应力分析.json,0.487,0.469,0.4969124919176444,0.49490731195102494
791,\压力容器接管结构_应力分布，强度校核，应力强度分布.json,\压力容器疲劳分析设计_极限载荷，安定载荷，疲劳寿命，静强度计算，疲劳计算.json,0.495,0.485,0.48224282217041214,0.48175426480542943
792,\压力容器接管结构_应力分布，强度校核，应力强度分布.json,\压力容器管口_疲劳分析.json,0.474,0.461,0.504385279541804,0.45
793,\压力容器接管结构_应力分布，强度校核，应力强度分布.json,\压力容器管板_应力场分析，计算应力，计算应变.json,0.485,0.474,0.504385279541804,0.4683333333333333
794,\压力容器接管结构_应力分布，强度校核，应力强度分布.json,\双螺杆挤出机闭合筒体_应力分析，应变分析.json,0.427,0.416,0.42055509159599946,0.45
795,\压力容器接管结构_应力分布，强度校核，应力强度分布.json,\反应堆压力容器_应力强度因子，热应变，J积分.json,0.477,0.466,0.5122056727163324,0.48175426480542943
796,\压力容器接管结构_应力分布，强度校核，应力强度分布.json,\反应堆压力容器_应力强度，疲劳分析，应力分布.json,0.503,0.492,0.4700321611955288,0.5457869893088458
797,\压力容器接管结构_应力分布，强度校核，应力强度分布.json,\圆柱滚子轴承_应力分布，热应力，最大接触应力.json,0.462,0.442,0.44460591382105025,0.5233333333333333
798,\压力容器接管结构_应力分布，强度校核，应力强度分布.json,\复合材料压力容器_最佳预紧力，疲劳寿命.json,0.471,0.459,0.4639853360038203,0.45
799,\压力容器接管结构_应力分布，强度校核，应力强度分布.json,\复合盾构刀盘_力学性能，应力，变形分布云图.json,0.440,0.412,0.4320792826090466,0.45
800,\压力容器接管结构_应力分布，强度校核，应力强度分布.json,\封头型式对压力容器_数值模拟，应力分布.json,0.544,0.534,0.5204014838815378,0.5581479572353832
801,\压力容器接管结构_应力分布，强度校核，应力强度分布.json,\封头开有极孔的CFRP压力容器壳体_应力分布.json,0.492,0.480,0.457495710997814,0.5770170592217178
802,\压力容器接管结构_应力分布，强度校核，应力强度分布.json,\快开式压力容器异型密封圈_解决密封问题，提高使用寿命.json,0.472,0.462,0.4582892861146133,0.45
803,\压力容器接管结构_应力分布，强度校核，应力强度分布.json,\无线充电线圈的铁氧体_铁氧体磁片参数对传输线圈的影响.json,0.390,0.359,0.40437289951289407,0.45
804,\压力容器接管结构_应力分布，强度校核，应力强度分布.json,\核压力容器法兰螺栓_最大薄膜应力，最大应力，弯曲应力强度.json,0.389,0.359,0.4176345347922784,0.45
805,\压力容器接管结构_应力分布，强度校核，应力强度分布.json,\球形压力容器_应力分布.json,0.477,0.453,0.457495710997814,0.5770170592217178
806,\压力容器接管结构_应力分布，强度校核，应力强度分布.json,\球形压力容器_形变分布，应力分布.json,0.472,0.460,0.4707592028693473,0.5398146239020498
807,\压力容器接管结构_应力分布，强度校核，应力强度分布.json,\碳纤维缠绕铝内胆压力容器_评估安全可靠性，爆破动力分析.json,0.440,0.428,0.4320792826090466,0.45
808,\压力容器接管结构_应力分布，强度校核，应力强度分布.json,\立式Ⅲ类压力容器法兰接头_分析计算，应力评定.json,0.400,0.359,0.3710780219964701,0.45
809,\压力容器接管结构_应力分布，强度校核，应力强度分布.json,\管壳式换热器_结构模型优化设计.json,0.448,0.439,0.44460591382105025,0.45
810,\压力容器接管结构_应力分布，强度校核，应力强度分布.json,\薄板压力容器盖_压力分析，热应力分析.json,0.405,0.376,0.42474549856151916,0.4683333333333333
811,\压力容器接管结构_应力分布，强度校核，应力强度分布.json,\行星滚柱丝杠_模态分析，螺纹啮合部位的静应力，疲劳破坏，疲劳分析.json,0.449,0.439,0.42055509159599946,0.45
812,\压力容器接管结构_应力分布，强度校核，应力强度分布.json,\钛合金TC4制压力容器筒体_非线性屈曲分析，变形量，临界失稳点.json,0.466,0.435,0.4639853360038203,0.45869626356546306
813,\压力容器接管结构_应力分布，强度校核，应力强度分布.json,\颚式破碎机机架_强度分析，刚度分析.json,0.451,0.421,0.4656223803150602,0.45
814,\压力容器接管结构_应力分布，强度校核，应力强度分布.json,\风机叶轮_变形，应力分布，最大应力，最小应力.json,0.461,0.423,0.44529362639576414,0.5208582137634505
815,\压力容器接管结构_应力分布，强度校核，应力强度分布.json,\高压低温压力容器_减小设计压力，降低筒体直径，合理进行压力与温度的设计工况组合.json,0.413,0.396,0.4320792826090466,0.45
816,\压力容器接管结构_应力分布，强度校核，应力强度分布.json,\高压压力容器筒体与封头连接处_应力分布，第一、第二主应力分析.json,0.560,0.550,0.5661220593180517,0.5862040088100315
817,\压力容器接管结构_应力分布，强度校核，应力强度分布.json,\齿啮式压力容器Y形橡胶密封圈_硬度计算.json,0.422,0.412,0.438208372892497,0.45
818,\压力容器接管结构_应力分布，强度校核，应力强度分布.json,\齿啮式快开压力容器_塑性载荷计算，应力分析.json,0.501,0.479,0.5014122105639003,0.4683333333333333
819,\压力容器斜大开孔_应力分析.json,\压力容器疲劳分析设计_极限载荷，安定载荷，疲劳寿命，静强度计算，疲劳计算.json,0.477,0.474,0.5152098373193084,0.4888908729652601
820,\压力容器斜大开孔_应力分析.json,\压力容器管口_疲劳分析.json,0.528,0.423,0.5075192189225524,0.45
821,\压力容器斜大开孔_应力分析.json,\压力容器管板_应力场分析，计算应力，计算应变.json,0.541,0.537,0.5970814340265321,0.4724536559755125
822,\压力容器斜大开孔_应力分析.json,\双螺杆挤出机闭合筒体_应力分析，应变分析.json,0.542,0.535,0.5285941398709244,0.6055634918610404
823,\压力容器斜大开孔_应力分析.json,\反应堆压力容器_应力强度因子，热应变，J积分.json,0.516,0.509,0.6063390625908325,0.5018544972870135
824,\压力容器斜大开孔_应力分析.json,\反应堆压力容器_应力强度，疲劳分析，应力分布.json,0.546,0.501,0.5285941398709244,0.4849845519918375
825,\压力容器斜大开孔_应力分析.json,\圆柱滚子轴承_应力分布，热应力，最大接触应力.json,0.443,0.429,0.5,0.45848668424791506
826,\压力容器斜大开孔_应力分析.json,\复合材料压力容器_最佳预紧力，疲劳寿命.json,0.448,0.441,0.5217939320872035,0.45
827,\压力容器斜大开孔_应力分析.json,\复合盾构刀盘_力学性能，应力，变形分布云图.json,0.467,0.454,0.5144957554275265,0.45
828,\压力容器斜大开孔_应力分析.json,\封头型式对压力容器_数值模拟，应力分布.json,0.527,0.520,0.6160411036336975,0.49490731195102494
829,\压力容器斜大开孔_应力分析.json,\封头开有极孔的CFRP压力容器壳体_应力分布.json,0.466,0.461,0.5144957554275265,0.46004158022092806
830,\压力容器斜大开孔_应力分析.json,\快开式压力容器异型密封圈_解决密封问题，提高使用寿命.json,0.500,0.493,0.5457051563317492,0.46004158022092806
831,\压力容器斜大开孔_应力分析.json,\无线充电线圈的铁氧体_铁氧体磁片参数对传输线圈的影响.json,0.428,0.406,0.48507125007266594,0.4574845519918375
832,\压力容器斜大开孔_应力分析.json,\核压力容器法兰螺栓_最大薄膜应力，最大应力，弯曲应力强度.json,0.435,0.413,0.5009794328681195,0.45916666666666667
833,\压力容器斜大开孔_应力分析.json,\球形压力容器_应力分布.json,0.405,0.396,0.48591265790377497,0.45
834,\压力容器斜大开孔_应力分析.json,\球形压力容器_形变分布，应力分布.json,0.465,0.465,0.5588235294117647,0.45
835,\压力容器斜大开孔_应力分析.json,\碳纤维缠绕铝内胆压力容器_评估安全可靠性，爆破动力分析.json,0.455,0.450,0.5144957554275265,0.45
836,\压力容器斜大开孔_应力分析.json,\立式Ⅲ类压力容器法兰接头_分析计算，应力评定.json,0.381,0.359,0.4173111630559929,0.45
837,\压力容器斜大开孔_应力分析.json,\管壳式换热器_结构模型优化设计.json,0.477,0.470,0.5294117647058824,0.45848668424791506
838,\压力容器斜大开孔_应力分析.json,\薄板压力容器盖_压力分析，热应力分析.json,0.397,0.376,0.4776651472212257,0.4724536559755125
839,\压力容器斜大开孔_应力分析.json,\行星滚柱丝杠_模态分析，螺纹啮合部位的静应力，疲劳破坏，疲劳分析.json,0.516,0.476,0.5007733956671915,0.45
840,\压力容器斜大开孔_应力分析.json,\钛合金TC4制压力容器筒体_非线性屈曲分析，变形量，临界失稳点.json,0.458,0.442,0.5217939320872035,0.45
841,\压力容器斜大开孔_应力分析.json,\颚式破碎机机架_强度分析，刚度分析.json,0.498,0.484,0.5852390484520126,0.46122682798775627
842,\压力容器斜大开孔_应力分析.json,\风机叶轮_变形，应力分布，最大应力，最小应力.json,0.447,0.424,0.47295265146345866,0.45
843,\压力容器斜大开孔_应力分析.json,\高压低温压力容器_减小设计压力，降低筒体直径，合理进行压力与温度的设计工况组合.json,0.479,0.472,0.5144957554275265,0.46296362432175336
844,\压力容器斜大开孔_应力分析.json,\高压压力容器筒体与封头连接处_应力分布，第一、第二主应力分析.json,0.511,0.504,0.5760221094612908,0.49490731195102494
845,\压力容器斜大开孔_应力分析.json,\齿啮式压力容器Y形橡胶密封圈_硬度计算.json,0.452,0.447,0.5507824838698259,0.45848668424791506
846,\压力容器斜大开孔_应力分析.json,\齿啮式快开压力容器_塑性载荷计算，应力分析.json,0.536,0.509,0.5356896807128709,0.6280171478365529
847,\压力容器疲劳分析设计_极限载荷，安定载荷，疲劳寿命，静强度计算，疲劳计算.json,\压力容器管口_疲劳分析.json,0.430,0.405,0.4403855060505443,0.45
848,\压力容器疲劳分析设计_极限载荷，安定载荷，疲劳寿命，静强度计算，疲劳计算.json,\压力容器管板_应力场分析，计算应力，计算应变.json,0.467,0.467,0.4954336943068623,0.4658771324027147
849,\压力容器疲劳分析设计_极限载荷，安定载荷，疲劳寿命，静强度计算，疲劳计算.json,\双螺杆挤出机闭合筒体_应力分析，应变分析.json,0.446,0.446,0.4616902584383194,0.4581989159174992
850,\压力容器疲劳分析设计_极限载荷，安定载荷，疲劳寿命，静强度计算，疲劳计算.json,\反应堆压力容器_应力强度因子，热应变，J积分.json,0.472,0.472,0.5310661446562001,0.47750000000000004
851,\压力容器疲劳分析设计_极限载荷，安定载荷，疲劳寿命，静强度计算，疲劳计算.json,\反应堆压力容器_应力强度，疲劳分析，应力分布.json,0.455,0.455,0.4616902584383194,0.46944543648263004
852,\压力容器疲劳分析设计_极限载荷，安定载荷，疲劳寿命，静强度计算，疲劳计算.json,\圆柱滚子轴承_应力分布，热应力，最大接触应力.json,0.429,0.411,0.43386091563731227,0.45
853,\压力容器疲劳分析设计_极限载荷，安定载荷，疲劳寿命，静强度计算，疲劳计算.json,\复合材料压力容器_最佳预紧力，疲劳寿命.json,0.468,0.468,0.4810702354423639,0.5195701085237043
854,\压力容器疲劳分析设计_极限载荷，安定载荷，疲劳寿命，静强度计算，疲劳计算.json,\复合盾构刀盘_力学性能，应力，变形分布云图.json,0.437,0.432,0.4479893351905204,0.45
855,\压力容器疲劳分析设计_极限载荷，安定载荷，疲劳寿命，静强度计算，疲劳计算.json,\封头型式对压力容器_数值模拟，应力分布.json,0.478,0.478,0.5111656508223583,0.4658771324027147
856,\压力容器疲劳分析设计_极限载荷，安定载荷，疲劳寿命，静强度计算，疲劳计算.json,\封头开有极孔的CFRP压力容器壳体_应力分布.json,0.441,0.441,0.4479893351905204,0.45
